2.663809999999999718e+02 -2.887290000000000134e+01 4.299999999999999656e-02 5.099999999999999672e-02 8.390000000000000568e+00 3.760000000000000148e-02
2.662719999999999914e+02 -2.881070000000000064e+01 4.599999999999999922e-02 1.650000000000000078e-01 1.381000000000000050e+01 5.299999999999999822e+00
2.661809999999999832e+02 -2.875880000000000081e+01 4.900000000000000189e-02 2.600000000000000089e-01 8.720000000000000639e+00 2.630000000000000115e-01
2.662459999999999809e+02 -2.879040000000000177e+01 5.099999999999999672e-02 1.950000000000000067e-01 1.090000000000000036e+01 2.379999999999999893e+00
2.664080000000000155e+02 -2.887849999999999895e+01 5.099999999999999672e-02 2.800000000000000058e-02 8.369999999999999218e+00 8.800000000000000530e-03
2.665129999999999768e+02 -2.893380000000000152e+01 5.099999999999999672e-02 -8.000000000000000167e-02 8.359999999999999432e+00 2.909999999999999826e-03
2.670910000000000082e+02 -2.924030000000000129e+01 5.099999999999999672e-02 -6.700000000000000400e-01 8.259999999999999787e+00 6.980000000000000093e-02
2.666440000000000055e+02 -2.899899999999999878e+01 5.500000000000000028e-02 -2.109999999999999931e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.664150000000000205e+02 -2.887630000000000052e+01 5.600000000000000117e-02 2.299999999999999961e-02 8.369999999999999218e+00 9.169999999999999332e-03
2.666569999999999823e+02 -2.899869999999999948e+01 6.099999999999999867e-02 -2.210000000000000020e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665179999999999723e+02 -2.892409999999999926e+01 6.199999999999999956e-02 -7.799999999999999989e-02 8.369999999999999218e+00 3.099999999999999978e-02
2.671240000000000236e+02 -2.924520000000000053e+01 6.199999999999999956e-02 -6.979999999999999538e-01 8.220000000000000639e+00 1.719999999999999862e-01
2.663990000000000009e+02 -2.885190000000000055e+01 6.900000000000000577e-02 4.800000000000000100e-02 8.470000000000000639e+00 1.469999999999999918e-01
2.668639999999999759e+02 -2.909750000000000014e+01 7.099999999999999367e-02 -4.269999999999999907e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.662409999999999854e+02 -2.876480000000000103e+01 7.099999999999999367e-02 2.119999999999999940e-01 4.709999999999999964e+00 3.370000000000000107e+00
2.662099999999999795e+02 -2.874759999999999849e+01 7.199999999999999456e-02 2.439999999999999947e-01 6.610000000000000320e+00 1.500000000000000000e+00
2.665190000000000055e+02 -2.891209999999999880e+01 7.299999999999999545e-02 -7.299999999999999545e-02 8.369999999999999218e+00 6.139999999999999625e-03
2.665939999999999941e+02 -2.894780000000000086e+01 7.599999999999999811e-02 -1.469999999999999918e-01 8.710000000000000853e+00 1.639999999999999902e+00
2.665430000000000064e+02 -2.891809999999999903e+01 7.799999999999999989e-02 -9.299999999999999933e-02 8.410000000000000142e+00 2.479999999999999913e-02
2.664639999999999986e+02 -2.887069999999999936e+01 8.300000000000000433e-02 -1.000000000000000021e-02 8.380000000000000782e+00 7.660000000000000142e-03
2.662980000000000018e+02 -2.878040000000000020e+01 8.400000000000000522e-02 1.610000000000000042e-01 8.869999999999999218e+00 5.180000000000000160e-01
2.670830000000000268e+02 -2.919699999999999918e+01 8.400000000000000522e-02 -6.420000000000000151e-01 8.460000000000000853e+00 9.470000000000000639e-02
2.670679999999999836e+02 -2.918659999999999854e+01 8.599999999999999312e-02 -6.250000000000000000e-01 8.460000000000000853e+00 7.900000000000000078e-02
2.670550000000000068e+02 -2.917849999999999966e+01 8.799999999999999489e-02 -6.109999999999999876e-01 8.460000000000000853e+00 7.610000000000000098e-02
2.662029999999999745e+02 -2.872230000000000061e+01 8.999999999999999667e-02 2.630000000000000115e-01 9.009999999999999787e+00 4.510000000000000120e-01
2.671080000000000041e+02 -2.920299999999999940e+01 8.999999999999999667e-02 -6.630000000000000338e-01 8.210000000000000853e+00 9.600000000000000200e-02
2.661240000000000236e+02 -2.867709999999999937e+01 9.199999999999999845e-02 3.459999999999999742e-01 7.570000000000000284e+00 5.320000000000000284e-01
2.661519999999999868e+02 -2.868929999999999936e+01 9.500000000000000111e-02 3.180000000000000049e-01 9.000000000000000000e+00 4.309999999999999942e-01
2.665670000000000073e+02 -2.891120000000000090e+01 9.500000000000000111e-02 -1.079999999999999988e-01 8.460000000000000853e+00 6.959999999999999520e-02
2.672049999999999841e+02 -2.924640000000000128e+01 9.700000000000000289e-02 -7.580000000000000071e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.666250000000000000e+02 -2.893939999999999912e+01 9.700000000000000289e-02 -1.660000000000000087e-01 8.449999999999999289e+00 5.240000000000000213e-02
2.665459999999999923e+02 -2.889410000000000167e+01 1.000000000000000056e-01 -8.300000000000000433e-02 8.380000000000000782e+00 8.500000000000000611e-03
2.662950000000000159e+02 -2.875890000000000057e+01 1.010000000000000064e-01 1.749999999999999889e-01 8.359999999999999432e+00 2.660000000000000038e-03
2.663210000000000264e+02 -2.876829999999999998e+01 1.049999999999999961e-01 1.499999999999999944e-01 8.359999999999999432e+00 2.759999999999999867e-03
2.671659999999999968e+02 -2.921409999999999840e+01 1.069999999999999979e-01 -7.129999999999999671e-01 8.560000000000000497e+00 2.810000000000000275e-01
2.665289999999999964e+02 -2.887640000000000029e+01 1.069999999999999979e-01 -6.099999999999999867e-02 8.380000000000000782e+00 8.160000000000000586e-03
2.665489999999999782e+02 -2.888650000000000162e+01 1.079999999999999988e-01 -8.200000000000000344e-02 8.380000000000000782e+00 7.040000000000000251e-03
2.664689999999999941e+02 -2.884080000000000155e+01 1.110000000000000014e-01 2.000000000000000042e-03 8.390000000000000568e+00 9.539999999999999869e-03
2.671349999999999909e+02 -2.919119999999999848e+01 1.130000000000000032e-01 -6.780000000000000471e-01 8.509999999999999787e+00 1.280000000000000027e-01
2.663340000000000032e+02 -2.876579999999999870e+01 1.130000000000000032e-01 1.419999999999999873e-01 8.359999999999999432e+00 3.089999999999999865e-03
2.663820000000000050e+02 -2.879040000000000177e+01 1.140000000000000041e-01 9.299999999999999933e-02 8.439999999999999503e+00 3.529999999999999805e-02
2.666120000000000232e+02 -2.891049999999999898e+01 1.160000000000000059e-01 -1.409999999999999865e-01 8.230000000000000426e+00 4.719999999999999890e-02
2.669320000000000164e+02 -2.907959999999999923e+01 1.170000000000000068e-01 -4.680000000000000271e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.671549999999999727e+02 -2.919470000000000098e+01 1.189999999999999947e-01 -6.949999999999999512e-01 8.519999999999999574e+00 1.350000000000000089e-01
2.665849999999999795e+02 -2.889249999999999829e+01 1.189999999999999947e-01 -1.110000000000000014e-01 8.230000000000000426e+00 4.469999999999999668e-02
2.663269999999999982e+02 -2.875130000000000052e+01 1.219999999999999973e-01 1.539999999999999980e-01 8.369999999999999218e+00 3.720000000000000216e-03
2.668770000000000095e+02 -2.903849999999999909e+01 1.270000000000000018e-01 -4.060000000000000275e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.663539999999999850e+02 -2.875459999999999994e+01 1.320000000000000062e-01 1.330000000000000071e-01 8.359999999999999432e+00 2.569999999999999802e-03
2.663980000000000246e+02 -2.877639999999999887e+01 1.330000000000000071e-01 8.899999999999999578e-02 8.439999999999999503e+00 3.109999999999999917e-02
2.664560000000000173e+02 -2.880430000000000135e+01 1.360000000000000098e-01 3.099999999999999978e-02 8.529999999999999361e+00 1.310000000000000053e-01
2.669649999999999750e+02 -2.907260000000000133e+01 1.370000000000000107e-01 -4.889999999999999902e-01 6.250000000000000000e+00 1.669999999999999929e+00
2.666220000000000141e+02 -2.889039999999999964e+01 1.380000000000000115e-01 -1.390000000000000124e-01 8.250000000000000000e+00 2.350000000000000006e-02
2.671960000000000264e+02 -2.919129999999999825e+01 1.400000000000000133e-01 -7.239999999999999769e-01 8.539999999999999147e+00 1.400000000000000133e-01
2.665710000000000264e+02 -2.886139999999999972e+01 1.400000000000000133e-01 -8.500000000000000611e-02 8.599999999999999645e+00 2.889999999999999791e-01
2.664850000000000136e+02 -2.881340000000000146e+01 1.409999999999999865e-01 5.000000000000000104e-03 8.410000000000000142e+00 1.820000000000000090e-02
2.664700000000000273e+02 -2.880610000000000070e+01 1.409999999999999865e-01 1.899999999999999953e-02 8.669999999999999929e+00 5.540000000000000480e-01
2.667710000000000150e+02 -2.896630000000000038e+01 1.409999999999999865e-01 -2.899999999999999800e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665380000000000109e+02 -2.883990000000000009e+01 1.429999999999999882e-01 -4.900000000000000189e-02 8.509999999999999787e+00 9.439999999999999780e-02
2.662339999999999804e+02 -2.867109999999999914e+01 1.479999999999999927e-01 2.660000000000000142e-01 9.310000000000000497e+00 9.320000000000000506e-01
2.669399999999999977e+02 -2.904240000000000066e+01 1.519999999999999962e-01 -4.550000000000000155e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665880000000000223e+02 -2.885419999999999874e+01 1.529999999999999971e-01 -9.400000000000000022e-02 8.390000000000000568e+00 8.080000000000000376e-03
2.665769999999999982e+02 -2.884590000000000032e+01 1.549999999999999989e-01 -8.200000000000000344e-02 8.689999999999999503e+00 5.460000000000000409e-01
2.664359999999999786e+02 -2.876129999999999853e+01 1.630000000000000060e-01 6.800000000000000488e-02 8.599999999999999645e+00 1.990000000000000102e-01
2.664250000000000114e+02 -2.875600000000000023e+01 1.630000000000000060e-01 7.900000000000000078e-02 8.480000000000000426e+00 5.040000000000000036e-02
2.669390000000000214e+02 -2.902550000000000097e+01 1.660000000000000087e-01 -4.460000000000000075e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.672509999999999764e+02 -2.918499999999999872e+01 1.700000000000000122e-01 -7.620000000000000107e-01 8.679999999999999716e+00 3.770000000000000018e-01
2.673009999999999877e+02 -2.920850000000000080e+01 1.719999999999999862e-01 -8.110000000000000542e-01 8.650000000000000355e+00 3.059999999999999942e-01
2.664169999999999732e+02 -2.873819999999999908e+01 1.739999999999999880e-01 9.500000000000000111e-02 8.669999999999999929e+00 3.420000000000000262e-01
2.670249999999999773e+02 -2.906099999999999994e+01 1.749999999999999889e-01 -5.280000000000000249e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.666009999999999991e+02 -2.883380000000000010e+01 1.769999999999999907e-01 -9.299999999999999933e-02 8.400000000000000355e+00 9.209999999999999437e-03
2.670950000000000273e+02 -2.909159999999999968e+01 1.799999999999999933e-01 -5.969999999999999751e-01 8.769999999999999574e+00 7.289999999999999813e-01
2.672570000000000050e+02 -2.917099999999999937e+01 1.849999999999999978e-01 -7.590000000000000080e-01 8.689999999999999503e+00 3.699999999999999956e-01
2.662939999999999827e+02 -2.865800000000000125e+01 1.859999999999999987e-01 2.280000000000000082e-01 8.359999999999999432e+00 3.589999999999999875e-03
2.673790000000000191e+02 -2.923359999999999914e+01 1.859999999999999987e-01 -8.820000000000000062e-01 8.789999999999999147e+00 7.620000000000000107e-01
2.664370000000000118e+02 -2.873470000000000013e+01 1.869999999999999996e-01 8.100000000000000255e-02 8.560000000000000497e+00 1.110000000000000014e-01
2.664300000000000068e+02 -2.871890000000000143e+01 1.970000000000000084e-01 9.500000000000000111e-02 8.669999999999999929e+00 2.810000000000000275e-01
2.664599999999999795e+02 -2.872960000000000136e+01 2.010000000000000120e-01 6.700000000000000400e-02 8.599999999999999645e+00 1.509999999999999953e-01
2.674839999999999804e+02 -2.926739999999999853e+01 2.039999999999999869e-01 -9.779999999999999805e-01 7.990000000000000213e+00 3.029999999999999916e-01
2.664750000000000227e+02 -2.873489999999999966e+01 2.039999999999999869e-01 5.199999999999999761e-02 8.539999999999999147e+00 8.269999999999999574e-02
2.665280000000000200e+02 -2.876109999999999900e+01 2.059999999999999887e-01 -1.000000000000000021e-03 8.410000000000000142e+00 1.020000000000000073e-02
2.665570000000000164e+02 -2.876930000000000121e+01 2.119999999999999940e-01 -2.699999999999999969e-02 8.390000000000000568e+00 6.479999999999999649e-03
2.674780000000000086e+02 -2.925359999999999872e+01 2.129999999999999949e-01 -9.669999999999999707e-01 7.959999999999999964e+00 3.330000000000000182e-01
2.666240000000000236e+02 -2.880110000000000170e+01 2.149999999999999967e-01 -9.400000000000000022e-02 1.111999999999999922e+01 2.109999999999999876e+00
2.665819999999999936e+02 -2.877730000000000032e+01 2.169999999999999984e-01 -5.000000000000000278e-02 8.599999999999999645e+00 1.469999999999999918e-01
2.665470000000000255e+02 -2.875829999999999842e+01 2.169999999999999984e-01 -1.400000000000000029e-02 8.400000000000000355e+00 9.270000000000000462e-03
2.670670000000000073e+02 -2.903359999999999985e+01 2.169999999999999984e-01 -5.460000000000000409e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.674630000000000223e+02 -2.923849999999999838e+01 2.190000000000000002e-01 -9.469999999999999529e-01 7.950000000000000178e+00 3.569999999999999840e-01
2.670029999999999859e+02 -2.899350000000000094e+01 2.220000000000000029e-01 -4.769999999999999796e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665500000000000114e+02 -2.874259999999999948e+01 2.310000000000000109e-01 -8.000000000000000167e-03 8.509999999999999787e+00 4.850000000000000144e-02
2.666290000000000191e+02 -2.878379999999999939e+01 2.320000000000000118e-01 -8.799999999999999489e-02 1.240000000000000036e+01 3.279999999999999805e+00
2.668620000000000232e+02 -2.890759999999999863e+01 2.320000000000000118e-01 -3.270000000000000129e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.667339999999999804e+02 -2.883259999999999934e+01 2.379999999999999893e-01 -1.920000000000000040e-01 8.269999999999999574e+00 9.010000000000000647e-03
2.668829999999999814e+02 -2.890459999999999852e+01 2.439999999999999947e-01 -3.410000000000000253e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.669830000000000041e+02 -2.895649999999999835e+01 2.449999999999999956e-01 -4.430000000000000049e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665470000000000255e+02 -2.872390000000000043e+01 2.459999999999999964e-01 4.000000000000000083e-03 8.500000000000000000e+00 3.960000000000000325e-02
2.669950000000000045e+02 -2.896189999999999998e+01 2.459999999999999964e-01 -4.550000000000000155e-01 3.890000000000000124e+00 3.640000000000000124e+00
2.669769999999999754e+02 -2.895039999999999836e+01 2.469999999999999973e-01 -4.349999999999999978e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.675070000000000050e+02 -2.922929999999999851e+01 2.469999999999999973e-01 -9.759999999999999787e-01 7.910000000000000142e+00 3.750000000000000000e-01
2.667350000000000136e+02 -2.882100000000000151e+01 2.479999999999999982e-01 -1.869999999999999996e-01 8.400000000000000355e+00 8.550000000000000308e-03
2.667250000000000227e+02 -2.881210000000000093e+01 2.520000000000000018e-01 -1.749999999999999889e-01 8.839999999999999858e+00 5.320000000000000284e-01
2.665430000000000064e+02 -2.871150000000000091e+01 2.550000000000000044e-01 1.400000000000000029e-02 8.199999999999999289e+00 3.169999999999999901e-02
2.665869999999999891e+02 -2.872990000000000066e+01 2.590000000000000080e-01 -2.900000000000000147e-02 8.570000000000000284e+00 7.699999999999999900e-02
2.665439999999999827e+02 -2.870279999999999987e+01 2.630000000000000115e-01 1.700000000000000122e-02 8.150000000000000355e+00 5.050000000000000322e-02
2.666120000000000232e+02 -2.873890000000000100e+01 2.630000000000000115e-01 -5.199999999999999761e-02 8.519999999999999574e+00 4.719999999999999890e-02
2.665350000000000250e+02 -2.869569999999999865e+01 2.640000000000000124e-01 2.800000000000000058e-02 8.119999999999999218e+00 6.940000000000000335e-02
2.666449999999999818e+02 -2.875430000000000064e+01 2.650000000000000133e-01 -8.500000000000000611e-02 8.410000000000000142e+00 8.989999999999999727e-03
2.669159999999999968e+02 -2.889580000000000126e+01 2.660000000000000142e-01 -3.609999999999999876e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665269999999999868e+02 -2.869000000000000128e+01 2.660000000000000142e-01 3.699999999999999817e-02 8.109999999999999432e+00 7.979999999999999594e-02
2.673790000000000191e+02 -2.913729999999999976e+01 2.690000000000000169e-01 -8.329999999999999627e-01 8.789999999999999147e+00 3.589999999999999858e-01
2.675090000000000146e+02 -2.920319999999999894e+01 2.700000000000000178e-01 -9.639999999999999680e-01 7.879999999999999893e+00 3.750000000000000000e-01
2.670550000000000068e+02 -2.896409999999999840e+01 2.710000000000000187e-01 -5.010000000000000009e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.670129999999999768e+02 -2.894089999999999918e+01 2.720000000000000195e-01 -4.570000000000000173e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.666299999999999955e+02 -2.873639999999999972e+01 2.730000000000000204e-01 -6.400000000000000133e-02 8.410000000000000142e+00 9.459999999999999659e-03
2.668949999999999818e+02 -2.887020000000000053e+01 2.790000000000000258e-01 -3.320000000000000173e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.670439999999999827e+02 -2.894669999999999987e+01 2.810000000000000275e-01 -4.829999999999999849e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665360000000000014e+02 -2.867490000000000094e+01 2.829999999999999738e-01 3.799999999999999906e-02 1.073000000000000043e+01 1.620000000000000107e+00
2.669119999999999777e+02 -2.887300000000000111e+01 2.839999999999999747e-01 -3.459999999999999742e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.670939999999999941e+02 -2.896790000000000020e+01 2.859999999999999765e-01 -5.320000000000000284e-01 7.870000000000000107e+00 3.559999999999999831e-01
2.667479999999999905e+02 -2.878249999999999886e+01 2.869999999999999774e-01 -1.769999999999999907e-01 8.830000000000000071e+00 3.920000000000000151e-01
2.668509999999999991e+02 -2.883609999999999829e+01 2.879999999999999782e-01 -2.819999999999999729e-01 7.889999999999999680e+00 3.130000000000000004e-01
2.669610000000000127e+02 -2.889379999999999882e+01 2.889999999999999791e-01 -3.940000000000000169e-01 1.500000000000000000e+00 2.999999999999999889e-01
2.665389999999999873e+02 -2.866009999999999991e+01 2.969999999999999862e-01 4.399999999999999745e-02 8.769999999999999574e+00 4.149999999999999800e-01
2.669970000000000141e+02 -2.889499999999999957e+01 3.039999999999999925e-01 -4.219999999999999862e-01 7.839999999999999858e+00 3.820000000000000062e-01
2.667520000000000095e+02 -2.876289999999999836e+01 3.059999999999999942e-01 -1.690000000000000113e-01 8.740000000000000213e+00 2.149999999999999967e-01
2.667440000000000282e+02 -2.875720000000000098e+01 3.069999999999999951e-01 -1.610000000000000042e-01 8.740000000000000213e+00 2.190000000000000002e-01
2.665710000000000264e+02 -2.866519999999999868e+01 3.069999999999999951e-01 1.700000000000000122e-02 8.679999999999999716e+00 1.499999999999999944e-01
2.675310000000000059e+02 -2.916430000000000078e+01 3.140000000000000013e-01 -9.609999999999999654e-01 7.839999999999999858e+00 3.609999999999999876e-01
2.666899999999999977e+02 -2.872009999999999863e+01 3.140000000000000013e-01 -1.010000000000000064e-01 8.759999999999999787e+00 2.409999999999999920e-01
2.667880000000000109e+02 -2.877060000000000173e+01 3.160000000000000031e-01 -2.000000000000000111e-01 8.789999999999999147e+00 2.740000000000000213e-01
2.669719999999999800e+02 -2.886619999999999919e+01 3.170000000000000040e-01 -3.880000000000000115e-01 7.900000000000000355e+00 2.600000000000000089e-01
2.666669999999999732e+02 -2.870060000000000144e+01 3.210000000000000075e-01 -7.299999999999999545e-02 8.400000000000000355e+00 7.680000000000000195e-03
2.662269999999999754e+02 -2.846389999999999887e+01 3.210000000000000075e-01 3.800000000000000044e-01 8.369999999999999218e+00 6.150000000000000085e-03
2.665869999999999891e+02 -2.865439999999999898e+01 3.240000000000000102e-01 1.099999999999999936e-02 8.960000000000000853e+00 6.680000000000000382e-01
2.668340000000000032e+02 -2.878359999999999985e+01 3.260000000000000120e-01 -2.419999999999999929e-01 7.879999999999999893e+00 2.730000000000000204e-01
2.667010000000000218e+02 -2.871000000000000085e+01 3.280000000000000138e-01 -1.039999999999999952e-01 8.769999999999999574e+00 2.369999999999999885e-01
2.667570000000000050e+02 -2.873740000000000094e+01 3.300000000000000155e-01 -1.600000000000000033e-01 8.769999999999999574e+00 2.250000000000000056e-01
2.666689999999999827e+02 -2.869030000000000058e+01 3.310000000000000164e-01 -7.000000000000000666e-02 8.960000000000000853e+00 5.699999999999999512e-01
2.665670000000000073e+02 -2.863329999999999842e+01 3.330000000000000182e-01 3.599999999999999728e-02 8.720000000000000639e+00 1.769999999999999907e-01
2.665079999999999814e+02 -2.859600000000000009e+01 3.370000000000000218e-01 1.000000000000000056e-01 1.007000000000000028e+01 1.063000000000000078e+01
2.675480000000000018e+02 -2.914389999999999858e+01 3.390000000000000235e-01 -9.629999999999999671e-01 7.820000000000000284e+00 3.509999999999999787e-01
2.667710000000000150e+02 -2.873150000000000048e+01 3.410000000000000253e-01 -1.670000000000000095e-01 8.880000000000000782e+00 3.860000000000000098e-01
2.665539999999999736e+02 -2.861499999999999844e+01 3.420000000000000262e-01 5.500000000000000028e-02 7.900000000000000355e+00 2.280000000000000082e-01
2.662459999999999809e+02 -2.844579999999999842e+01 3.449999999999999734e-01 3.750000000000000000e-01 1.149000000000000021e+01 2.189999999999999947e+00
2.666850000000000023e+02 -2.868100000000000094e+01 3.449999999999999734e-01 -7.699999999999999900e-02 8.830000000000000071e+00 3.150000000000000022e-01
2.665029999999999859e+02 -2.857590000000000074e+01 3.519999999999999796e-01 1.140000000000000041e-01 9.369999999999999218e+00 2.359999999999999876e+00
2.663720000000000141e+02 -2.850519999999999854e+01 3.529999999999999805e-01 2.489999999999999991e-01 8.400000000000000355e+00 7.939999999999999142e-03
2.668750000000000000e+02 -2.876539999999999964e+01 3.599999999999999867e-01 -2.630000000000000115e-01 7.849999999999999645e+00 2.760000000000000231e-01
2.668960000000000150e+02 -2.877169999999999916e+01 3.639999999999999902e-01 -2.819999999999999729e-01 7.860000000000000320e+00 2.640000000000000124e-01
2.667029999999999745e+02 -2.866600000000000037e+01 3.669999999999999929e-01 -8.300000000000000433e-02 8.720000000000000639e+00 1.539999999999999980e-01
2.673489999999999895e+02 -2.900430000000000064e+01 3.689999999999999947e-01 -7.419999999999999929e-01 8.839999999999999858e+00 2.829999999999999738e-01
2.665199999999999818e+02 -2.856500000000000128e+01 3.689999999999999947e-01 1.069999999999999979e-01 8.529999999999999361e+00 4.750000000000000056e-02
2.669159999999999968e+02 -2.877570000000000050e+01 3.699999999999999956e-01 -2.989999999999999880e-01 7.839999999999999858e+00 2.730000000000000204e-01
2.667370000000000232e+02 -2.867830000000000013e+01 3.709999999999999964e-01 -1.140000000000000041e-01 8.529999999999999361e+00 4.780000000000000221e-02
2.675550000000000068e+02 -2.910760000000000147e+01 3.729999999999999982e-01 -9.499999999999999556e-01 7.700000000000000178e+00 4.929999999999999938e-01
2.669730000000000132e+02 -2.880020000000000024e+01 3.739999999999999991e-01 -3.549999999999999822e-01 7.419999999999999929e+00 1.360000000000000098e+00
2.663870000000000005e+02 -2.848890000000000100e+01 3.739999999999999991e-01 2.469999999999999973e-01 8.400000000000000355e+00 7.990000000000000574e-03
2.667860000000000014e+02 -2.869999999999999929e+01 3.750000000000000000e-01 -1.630000000000000060e-01 8.539999999999999147e+00 4.830000000000000265e-02
2.673039999999999736e+02 -2.897380000000000067e+01 3.750000000000000000e-01 -6.919999999999999485e-01 8.890000000000000568e+00 3.529999999999999805e-01
2.665889999999999986e+02 -2.859400000000000119e+01 3.760000000000000009e-01 4.000000000000000083e-02 8.580000000000000071e+00 5.569999999999999951e-02
2.664990000000000236e+02 -2.854459999999999908e+01 3.770000000000000018e-01 1.330000000000000071e-01 8.539999999999999147e+00 4.859999999999999737e-02
2.666129999999999995e+02 -2.860500000000000043e+01 3.780000000000000027e-01 1.700000000000000122e-02 8.650000000000000355e+00 9.289999999999999647e-02
2.672730000000000246e+02 -2.895260000000000034e+01 3.790000000000000036e-01 -6.580000000000000293e-01 7.769999999999999574e+00 3.669999999999999929e-01
2.665480000000000018e+02 -2.856729999999999947e+01 3.800000000000000044e-01 8.500000000000000611e-02 8.140000000000000568e+00 4.900000000000000189e-02
2.670289999999999964e+02 -2.882290000000000063e+01 3.800000000000000044e-01 -4.079999999999999738e-01 7.879999999999999893e+00 2.200000000000000011e-01
2.665760000000000218e+02 -2.858149999999999835e+01 3.810000000000000053e-01 5.700000000000000205e-02 7.719999999999999751e+00 5.350000000000000311e-01
2.675509999999999877e+02 -2.909049999999999869e+01 3.860000000000000098e-01 -9.379999999999999449e-01 7.750000000000000000e+00 3.790000000000000036e-01
2.669139999999999873e+02 -2.875459999999999994e+01 3.870000000000000107e-01 -2.869999999999999774e-01 7.690000000000000391e+00 4.839999999999999858e-01
2.672440000000000282e+02 -2.892689999999999984e+01 3.880000000000000115e-01 -6.239999999999999991e-01 7.750000000000000000e+00 3.780000000000000027e-01
2.676120000000000232e+02 -2.911720000000000041e+01 3.900000000000000133e-01 -9.969999999999999973e-01 7.629999999999999893e+00 6.019999999999999796e-01
2.666229999999999905e+02 -2.859349999999999881e+01 3.920000000000000151e-01 1.499999999999999944e-02 8.630000000000000782e+00 7.770000000000000517e-02
2.666680000000000064e+02 -2.861629999999999896e+01 3.930000000000000160e-01 -2.999999999999999889e-02 8.429999999999999716e+00 1.089999999999999997e-02
2.673620000000000232e+02 -2.898320000000000007e+01 3.930000000000000160e-01 -7.409999999999999920e-01 9.000000000000000000e+00 4.989999999999999991e-01
2.675950000000000273e+02 -2.910450000000000159e+01 3.940000000000000169e-01 -9.779999999999999805e-01 7.639999999999999680e+00 5.709999999999999520e-01
2.665609999999999786e+02 -2.855799999999999983e+01 3.940000000000000169e-01 8.000000000000000167e-02 8.130000000000000782e+00 5.079999999999999793e-02
2.672850000000000250e+02 -2.894050000000000011e+01 3.950000000000000178e-01 -6.610000000000000320e-01 7.690000000000000391e+00 4.709999999999999742e-01
2.669309999999999832e+02 -2.875159999999999982e+01 3.970000000000000195e-01 -2.979999999999999871e-01 8.130000000000000782e+00 5.120000000000000245e-02
