1.130000000000000032e-01 -6.780000000000000471e-01 8.509999999999999787e+00
1.130000000000000032e-01 1.419999999999999873e-01 8.359999999999999432e+00
1.140000000000000041e-01 9.299999999999999933e-02 8.439999999999999503e+00
1.160000000000000059e-01 -1.409999999999999865e-01 8.230000000000000426e+00
1.170000000000000068e-01 -4.680000000000000271e-01 1.500000000000000000e+00
1.189999999999999947e-01 -6.949999999999999512e-01 8.519999999999999574e+00
1.189999999999999947e-01 -1.110000000000000014e-01 8.230000000000000426e+00
1.219999999999999973e-01 1.539999999999999980e-01 8.369999999999999218e+00
1.270000000000000018e-01 -4.060000000000000275e-01 1.500000000000000000e+00
1.320000000000000062e-01 1.330000000000000071e-01 8.359999999999999432e+00
1.330000000000000071e-01 8.899999999999999578e-02 8.439999999999999503e+00
1.360000000000000098e-01 3.099999999999999978e-02 8.529999999999999361e+00
1.370000000000000107e-01 -4.889999999999999902e-01 6.250000000000000000e+00
1.380000000000000115e-01 -1.390000000000000124e-01 8.250000000000000000e+00
1.400000000000000133e-01 -7.239999999999999769e-01 8.539999999999999147e+00
1.400000000000000133e-01 -8.500000000000000611e-02 8.599999999999999645e+00
1.409999999999999865e-01 5.000000000000000104e-03 8.410000000000000142e+00
1.409999999999999865e-01 1.899999999999999953e-02 8.669999999999999929e+00
1.409999999999999865e-01 -2.899999999999999800e-01 1.500000000000000000e+00
1.429999999999999882e-01 -4.900000000000000189e-02 8.509999999999999787e+00
1.479999999999999927e-01 2.660000000000000142e-01 9.310000000000000497e+00
1.519999999999999962e-01 -4.550000000000000155e-01 1.500000000000000000e+00
1.529999999999999971e-01 -9.400000000000000022e-02 8.390000000000000568e+00
1.549999999999999989e-01 -8.200000000000000344e-02 8.689999999999999503e+00
1.630000000000000060e-01 6.800000000000000488e-02 8.599999999999999645e+00
1.630000000000000060e-01 7.900000000000000078e-02 8.480000000000000426e+00
1.660000000000000087e-01 -4.460000000000000075e-01 1.500000000000000000e+00
1.690000000000000113e-01 2.000000000000000042e-02 2.110999999999999943e+01
1.700000000000000122e-01 -7.620000000000000107e-01 8.679999999999999716e+00
1.719999999999999862e-01 -8.110000000000000542e-01 8.650000000000000355e+00
1.739999999999999880e-01 9.500000000000000111e-02 8.669999999999999929e+00
1.749999999999999889e-01 -5.280000000000000249e-01 1.500000000000000000e+00
1.769999999999999907e-01 -9.299999999999999933e-02 8.400000000000000355e+00
1.799999999999999933e-01 -5.969999999999999751e-01 8.769999999999999574e+00
1.849999999999999978e-01 -7.590000000000000080e-01 8.689999999999999503e+00
1.859999999999999987e-01 2.280000000000000082e-01 8.359999999999999432e+00
1.859999999999999987e-01 -8.820000000000000062e-01 8.789999999999999147e+00
1.869999999999999996e-01 8.100000000000000255e-02 8.560000000000000497e+00
1.970000000000000084e-01 9.500000000000000111e-02 8.669999999999999929e+00
2.010000000000000120e-01 6.700000000000000400e-02 8.599999999999999645e+00
2.039999999999999869e-01 -9.779999999999999805e-01 7.990000000000000213e+00
2.039999999999999869e-01 5.199999999999999761e-02 8.539999999999999147e+00
2.059999999999999887e-01 -1.000000000000000021e-03 8.410000000000000142e+00
2.119999999999999940e-01 -2.699999999999999969e-02 8.390000000000000568e+00
2.129999999999999949e-01 -9.669999999999999707e-01 7.959999999999999964e+00
2.149999999999999967e-01 -9.400000000000000022e-02 1.111999999999999922e+01
2.169999999999999984e-01 -5.000000000000000278e-02 8.599999999999999645e+00
2.169999999999999984e-01 -1.400000000000000029e-02 8.400000000000000355e+00
2.169999999999999984e-01 -5.460000000000000409e-01 1.500000000000000000e+00
2.190000000000000002e-01 -9.469999999999999529e-01 7.950000000000000178e+00
2.220000000000000029e-01 -4.769999999999999796e-01 1.500000000000000000e+00
2.310000000000000109e-01 -8.000000000000000167e-03 8.509999999999999787e+00
2.320000000000000118e-01 -8.799999999999999489e-02 1.240000000000000036e+01
2.320000000000000118e-01 -3.270000000000000129e-01 1.500000000000000000e+00
2.379999999999999893e-01 -1.920000000000000040e-01 8.269999999999999574e+00
2.439999999999999947e-01 -3.410000000000000253e-01 1.500000000000000000e+00
2.449999999999999956e-01 -4.430000000000000049e-01 1.500000000000000000e+00
2.459999999999999964e-01 4.000000000000000083e-03 8.500000000000000000e+00
2.459999999999999964e-01 -4.550000000000000155e-01 3.890000000000000124e+00
2.469999999999999973e-01 -4.349999999999999978e-01 1.500000000000000000e+00
2.469999999999999973e-01 -9.759999999999999787e-01 7.910000000000000142e+00
2.479999999999999982e-01 -1.869999999999999996e-01 8.400000000000000355e+00
2.520000000000000018e-01 -1.749999999999999889e-01 8.839999999999999858e+00
2.550000000000000044e-01 1.400000000000000029e-02 8.199999999999999289e+00
2.590000000000000080e-01 -2.900000000000000147e-02 8.570000000000000284e+00
2.630000000000000115e-01 1.700000000000000122e-02 8.150000000000000355e+00
2.630000000000000115e-01 -5.199999999999999761e-02 8.519999999999999574e+00
2.640000000000000124e-01 2.800000000000000058e-02 8.119999999999999218e+00
2.650000000000000133e-01 -8.500000000000000611e-02 8.410000000000000142e+00
2.660000000000000142e-01 -3.609999999999999876e-01 1.500000000000000000e+00
2.660000000000000142e-01 3.699999999999999817e-02 8.109999999999999432e+00
2.690000000000000169e-01 -8.329999999999999627e-01 8.789999999999999147e+00
2.700000000000000178e-01 -9.639999999999999680e-01 7.879999999999999893e+00
2.710000000000000187e-01 -5.010000000000000009e-01 1.500000000000000000e+00
2.720000000000000195e-01 -4.570000000000000173e-01 1.500000000000000000e+00
2.730000000000000204e-01 -6.400000000000000133e-02 8.410000000000000142e+00
2.790000000000000258e-01 -3.320000000000000173e-01 1.500000000000000000e+00
2.810000000000000275e-01 -4.829999999999999849e-01 1.500000000000000000e+00
2.829999999999999738e-01 3.799999999999999906e-02 1.073000000000000043e+01
2.839999999999999747e-01 -3.459999999999999742e-01 1.500000000000000000e+00
2.859999999999999765e-01 -5.320000000000000284e-01 7.870000000000000107e+00
2.869999999999999774e-01 -1.769999999999999907e-01 8.830000000000000071e+00
2.879999999999999782e-01 -2.819999999999999729e-01 7.889999999999999680e+00
2.889999999999999791e-01 -3.940000000000000169e-01 1.500000000000000000e+00
2.969999999999999862e-01 4.399999999999999745e-02 8.769999999999999574e+00
3.039999999999999925e-01 -4.219999999999999862e-01 7.839999999999999858e+00
3.059999999999999942e-01 -1.690000000000000113e-01 8.740000000000000213e+00
3.069999999999999951e-01 -1.610000000000000042e-01 8.740000000000000213e+00
3.069999999999999951e-01 1.700000000000000122e-02 8.679999999999999716e+00
3.140000000000000013e-01 -9.609999999999999654e-01 7.839999999999999858e+00
3.140000000000000013e-01 -1.010000000000000064e-01 8.759999999999999787e+00
3.160000000000000031e-01 -2.000000000000000111e-01 8.789999999999999147e+00
3.170000000000000040e-01 -3.880000000000000115e-01 7.900000000000000355e+00
3.210000000000000075e-01 -7.299999999999999545e-02 8.400000000000000355e+00
3.210000000000000075e-01 3.800000000000000044e-01 8.369999999999999218e+00
3.240000000000000102e-01 1.099999999999999936e-02 8.960000000000000853e+00
3.260000000000000120e-01 -2.419999999999999929e-01 7.879999999999999893e+00
3.280000000000000138e-01 -1.039999999999999952e-01 8.769999999999999574e+00
3.300000000000000155e-01 -1.600000000000000033e-01 8.769999999999999574e+00
3.310000000000000164e-01 -7.000000000000000666e-02 8.960000000000000853e+00
3.330000000000000182e-01 3.599999999999999728e-02 8.720000000000000639e+00
3.370000000000000218e-01 1.000000000000000056e-01 1.007000000000000028e+01
3.390000000000000235e-01 -9.629999999999999671e-01 7.820000000000000284e+00
3.410000000000000253e-01 -1.670000000000000095e-01 8.880000000000000782e+00
3.420000000000000262e-01 5.500000000000000028e-02 7.900000000000000355e+00
3.449999999999999734e-01 3.750000000000000000e-01 1.149000000000000021e+01
3.449999999999999734e-01 -7.699999999999999900e-02 8.830000000000000071e+00
3.519999999999999796e-01 1.140000000000000041e-01 9.369999999999999218e+00
3.529999999999999805e-01 2.489999999999999991e-01 8.400000000000000355e+00
3.599999999999999867e-01 -2.630000000000000115e-01 7.849999999999999645e+00
3.639999999999999902e-01 -2.819999999999999729e-01 7.860000000000000320e+00
3.669999999999999929e-01 -8.300000000000000433e-02 8.720000000000000639e+00
3.689999999999999947e-01 -7.419999999999999929e-01 8.839999999999999858e+00
3.689999999999999947e-01 1.069999999999999979e-01 8.529999999999999361e+00
3.699999999999999956e-01 -2.989999999999999880e-01 7.839999999999999858e+00
3.709999999999999964e-01 -1.140000000000000041e-01 8.529999999999999361e+00
3.729999999999999982e-01 -9.499999999999999556e-01 7.700000000000000178e+00
3.739999999999999991e-01 -3.549999999999999822e-01 7.419999999999999929e+00
3.739999999999999991e-01 2.469999999999999973e-01 8.400000000000000355e+00
3.750000000000000000e-01 -1.630000000000000060e-01 8.539999999999999147e+00
3.750000000000000000e-01 -6.919999999999999485e-01 8.890000000000000568e+00
3.760000000000000009e-01 4.000000000000000083e-02 8.580000000000000071e+00
3.770000000000000018e-01 1.330000000000000071e-01 8.539999999999999147e+00
3.780000000000000027e-01 1.700000000000000122e-02 8.650000000000000355e+00
3.790000000000000036e-01 -6.580000000000000293e-01 7.769999999999999574e+00
3.800000000000000044e-01 8.500000000000000611e-02 8.140000000000000568e+00
3.800000000000000044e-01 -4.079999999999999738e-01 7.879999999999999893e+00
3.810000000000000053e-01 5.700000000000000205e-02 7.719999999999999751e+00
3.860000000000000098e-01 -9.379999999999999449e-01 7.750000000000000000e+00
3.870000000000000107e-01 -2.869999999999999774e-01 7.690000000000000391e+00
3.880000000000000115e-01 -6.239999999999999991e-01 7.750000000000000000e+00
3.900000000000000133e-01 -9.969999999999999973e-01 7.629999999999999893e+00
3.920000000000000151e-01 1.499999999999999944e-02 8.630000000000000782e+00
3.930000000000000160e-01 -2.999999999999999889e-02 8.429999999999999716e+00
3.930000000000000160e-01 -7.409999999999999920e-01 9.000000000000000000e+00
3.940000000000000169e-01 -9.779999999999999805e-01 7.639999999999999680e+00
3.940000000000000169e-01 8.000000000000000167e-02 8.130000000000000782e+00
3.950000000000000178e-01 -6.610000000000000320e-01 7.690000000000000391e+00
3.970000000000000195e-01 -2.979999999999999871e-01 8.130000000000000782e+00
3.980000000000000204e-01 -1.000000000000000056e-01 8.550000000000000711e+00
3.980000000000000204e-01 -6.039999999999999813e-01 7.709999999999999964e+00
4.010000000000000231e-01 -7.229999999999999760e-01 8.949999999999999289e+00
4.060000000000000275e-01 -7.530000000000000027e-01 8.990000000000000213e+00
4.089999999999999747e-01 -2.129999999999999949e-01 1.500000000000000000e+00
4.089999999999999747e-01 -5.030000000000000027e-01 7.799999999999999822e+00
4.109999999999999765e-01 4.900000000000000189e-02 7.959999999999999964e+00
4.119999999999999774e-01 -5.250000000000000222e-01 7.790000000000000036e+00
4.129999999999999782e-01 5.800000000000000294e-02 8.109999999999999432e+00
4.159999999999999809e-01 -5.400000000000000355e-01 7.730000000000000426e+00
4.179999999999999827e-01 -7.640000000000000124e-01 8.910000000000000142e+00
4.179999999999999827e-01 -2.530000000000000027e-01 8.919999999999999929e+00
4.199999999999999845e-01 -5.230000000000000204e-01 7.780000000000000249e+00
4.199999999999999845e-01 -9.240000000000000435e-01 7.669999999999999929e+00
4.209999999999999853e-01 -1.719999999999999862e-01 8.519999999999999574e+00
4.239999999999999880e-01 -5.000000000000000278e-02 8.449999999999999289e+00
4.309999999999999942e-01 -8.990000000000000213e-01 7.650000000000000355e+00
4.319999999999999951e-01 2.109999999999999931e-01 8.570000000000000284e+00
4.359999999999999987e-01 -6.179999999999999938e-01 7.549999999999999822e+00
4.359999999999999987e-01 -8.279999999999999583e-01 9.070000000000000284e+00
4.420000000000000040e-01 -4.759999999999999787e-01 7.889999999999999680e+00
4.440000000000000058e-01 -3.709999999999999964e-01 7.530000000000000249e+00
4.450000000000000067e-01 -3.529999999999999805e-01 9.150000000000000355e+00
4.450000000000000067e-01 -6.520000000000000240e-01 7.570000000000000284e+00
4.500000000000000111e-01 -8.289999999999999591e-01 9.089999999999999858e+00
4.520000000000000129e-01 1.469999999999999918e-01 1.757999999999999829e+01
4.550000000000000155e-01 2.510000000000000009e-01 8.580000000000000071e+00
4.560000000000000164e-01 -7.439999999999999947e-01 9.179999999999999716e+00
4.570000000000000173e-01 1.219999999999999973e-01 8.580000000000000071e+00
4.580000000000000182e-01 -3.009999999999999898e-01 8.580000000000000071e+00
4.610000000000000209e-01 -1.300000000000000044e-01 8.580000000000000071e+00
4.620000000000000218e-01 -8.559999999999999831e-01 9.080000000000000071e+00
4.630000000000000226e-01 8.999999999999999667e-02 8.439999999999999503e+00
4.640000000000000235e-01 -6.919999999999999485e-01 9.179999999999999716e+00
4.650000000000000244e-01 -8.729999999999999982e-01 7.559999999999999609e+00
4.660000000000000253e-01 -1.049999999999999961e-01 8.869999999999999218e+00
4.670000000000000262e-01 -8.439999999999999725e-01 9.099999999999999645e+00
4.670000000000000262e-01 1.799999999999999864e-02 6.599999999999999645e+00
4.670000000000000262e-01 3.200000000000000067e-01 8.369999999999999218e+00
4.699999999999999734e-01 -6.320000000000000062e-01 9.160000000000000142e+00
4.699999999999999734e-01 2.800000000000000058e-02 8.640000000000000568e+00
4.699999999999999734e-01 -3.370000000000000218e-01 9.189999999999999503e+00
4.709999999999999742e-01 -5.879999999999999671e-01 7.679999999999999716e+00
4.719999999999999751e-01 -8.970000000000000195e-01 7.589999999999999858e+00
4.719999999999999751e-01 -7.610000000000000098e-01 7.509999999999999787e+00
4.729999999999999760e-01 -6.840000000000000524e-01 9.189999999999999503e+00
4.739999999999999769e-01 2.000000000000000042e-03 8.710000000000000853e+00
4.749999999999999778e-01 -7.109999999999999654e-01 7.370000000000000107e+00
4.759999999999999787e-01 -8.999999999999999320e-03 7.959999999999999964e+00
4.779999999999999805e-01 -7.189999999999999725e-01 7.269999999999999574e+00
4.789999999999999813e-01 -1.859999999999999987e-01 8.339999999999999858e+00
4.799999999999999822e-01 5.000000000000000104e-03 8.710000000000000853e+00
4.829999999999999849e-01 -1.059999999999999970e-01 8.759999999999999787e+00
4.829999999999999849e-01 -8.569999999999999840e-01 9.060000000000000497e+00
4.829999999999999849e-01 -9.070000000000000284e-01 7.530000000000000249e+00
4.839999999999999858e-01 -6.999999999999999556e-01 7.309999999999999609e+00
4.869999999999999885e-01 -6.800000000000000488e-01 9.279999999999999361e+00
4.899999999999999911e-01 -6.250000000000000000e-01 9.169999999999999929e+00
4.929999999999999938e-01 -8.599999999999999312e-02 8.460000000000000853e+00
4.939999999999999947e-01 -1.150000000000000050e-01 8.689999999999999503e+00
4.939999999999999947e-01 -6.640000000000000346e-01 9.250000000000000000e+00
4.939999999999999947e-01 1.519999999999999962e-01 4.530000000000000249e+00
4.949999999999999956e-01 -2.099999999999999922e-01 9.009999999999999787e+00
4.949999999999999956e-01 1.719999999999999862e-01 3.899999999999999911e+00
4.949999999999999956e-01 2.000000000000000042e-02 8.009999999999999787e+00
4.959999999999999964e-01 1.880000000000000004e-01 1.298000000000000043e+01
4.959999999999999964e-01 -6.929999999999999494e-01 9.220000000000000639e+00
4.979999999999999982e-01 -7.870000000000000329e-01 9.099999999999999645e+00
4.979999999999999982e-01 3.500000000000000333e-02 8.699999999999999289e+00
4.989999999999999991e-01 -6.560000000000000275e-01 9.259999999999999787e+00
5.020000000000000018e-01 8.400000000000000522e-02 8.050000000000000711e+00
5.030000000000000027e-01 -3.689999999999999947e-01 8.609999999999999432e+00
5.040000000000000036e-01 1.390000000000000124e-01 8.070000000000000284e+00
5.060000000000000053e-01 -2.770000000000000240e-01 8.609999999999999432e+00
5.060000000000000053e-01 1.710000000000000131e-01 4.750000000000000000e+00
5.080000000000000071e-01 -6.380000000000000115e-01 9.070000000000000284e+00
5.080000000000000071e-01 2.620000000000000107e-01 8.609999999999999432e+00
5.090000000000000080e-01 -7.900000000000000078e-02 8.699999999999999289e+00
5.130000000000000115e-01 1.250000000000000000e-01 7.599999999999999645e+00
5.150000000000000133e-01 -3.170000000000000040e-01 8.609999999999999432e+00
5.160000000000000142e-01 -1.029999999999999943e-01 8.560000000000000497e+00
5.190000000000000169e-01 -2.899999999999999800e-01 8.619999999999999218e+00
5.200000000000000178e-01 -2.149999999999999967e-01 8.619999999999999218e+00
5.210000000000000187e-01 1.419999999999999873e-01 8.060000000000000497e+00
5.210000000000000187e-01 2.290000000000000091e-01 8.619999999999999218e+00
5.260000000000000231e-01 1.819999999999999951e-01 4.093999999999999773e+01
5.290000000000000258e-01 -4.490000000000000102e-01 9.339999999999999858e+00
5.290000000000000258e-01 1.270000000000000018e-01 3.979999999999999982e+00
5.320000000000000284e-01 -1.819999999999999951e-01 9.089999999999999858e+00
5.340000000000000302e-01 -6.430000000000000160e-01 7.410000000000000142e+00
5.340000000000000302e-01 -6.550000000000000266e-01 7.379999999999999893e+00
5.340000000000000302e-01 -6.320000000000000062e-01 7.500000000000000000e+00
5.340000000000000302e-01 -2.100000000000000130e-02 8.630000000000000782e+00
5.400000000000000355e-01 -2.959999999999999853e-01 8.050000000000000711e+00
5.410000000000000364e-01 -2.000000000000000042e-03 8.029999999999999361e+00
5.460000000000000409e-01 -8.509999999999999787e-01 7.450000000000000178e+00
5.470000000000000417e-01 -8.629999999999999893e-01 7.330000000000000071e+00
5.480000000000000426e-01 1.400000000000000133e-01 8.050000000000000711e+00
5.490000000000000435e-01 -3.860000000000000098e-01 9.130000000000000782e+00
5.490000000000000435e-01 8.799999999999999489e-02 8.050000000000000711e+00
5.500000000000000444e-01 -3.320000000000000173e-01 8.630000000000000782e+00
5.530000000000000471e-01 -1.019999999999999934e-01 8.640000000000000568e+00
5.570000000000000506e-01 -2.900000000000000147e-02 8.029999999999999361e+00
5.649999999999999467e-01 -1.519999999999999962e-01 8.759999999999999787e+00
5.649999999999999467e-01 -8.820000000000000062e-01 7.500000000000000000e+00
5.679999999999999494e-01 -8.629999999999999893e-01 7.450000000000000178e+00
5.689999999999999503e-01 -1.970000000000000084e-01 8.650000000000000355e+00
5.709999999999999520e-01 2.690000000000000169e-01 8.029999999999999361e+00
5.729999999999999538e-01 -3.609999999999999876e-01 8.650000000000000355e+00
5.729999999999999538e-01 -8.499999999999999778e-01 7.440000000000000391e+00
5.729999999999999538e-01 1.280000000000000027e-01 8.029999999999999361e+00
5.759999999999999565e-01 -2.839999999999999747e-01 8.650000000000000355e+00
5.809999999999999609e-01 -8.729999999999999982e-01 7.519999999999999574e+00
5.819999999999999618e-01 1.360000000000000098e-01 8.650000000000000355e+00
5.849999999999999645e-01 1.000000000000000021e-02 8.029999999999999361e+00
5.919999999999999707e-01 1.549999999999999989e-01 8.660000000000000142e+00
5.939999999999999725e-01 -4.689999999999999725e-01 9.410000000000000142e+00
5.939999999999999725e-01 -8.689999999999999947e-01 7.450000000000000178e+00
5.959999999999999742e-01 -4.620000000000000218e-01 9.359999999999999432e+00
5.979999999999999760e-01 -4.109999999999999765e-01 8.660000000000000142e+00
5.989999999999999769e-01 -1.509999999999999953e-01 8.849999999999999645e+00
6.019999999999999796e-01 -5.199999999999999761e-02 8.050000000000000711e+00
6.039999999999999813e-01 -3.699999999999999817e-02 8.070000000000000284e+00
6.039999999999999813e-01 -2.439999999999999947e-01 8.660000000000000142e+00
6.039999999999999813e-01 2.000000000000000042e-03 8.060000000000000497e+00
6.059999999999999831e-01 2.540000000000000036e-01 8.009999999999999787e+00
6.119999999999999885e-01 -2.750000000000000222e-01 9.289999999999999147e+00
6.129999999999999893e-01 -3.280000000000000138e-01 8.669999999999999929e+00
6.129999999999999893e-01 -8.100000000000000255e-02 8.220000000000000639e+00
6.179999999999999938e-01 -8.569999999999999840e-01 7.440000000000000391e+00
6.219999999999999973e-01 -3.890000000000000124e-01 8.669999999999999929e+00
6.229999999999999982e-01 -8.459999999999999742e-01 7.419999999999999929e+00
6.229999999999999982e-01 1.680000000000000104e-01 8.679999999999999716e+00
6.270000000000000018e-01 -9.500000000000000111e-02 7.849999999999999645e+00
6.280000000000000027e-01 -6.400000000000000133e-02 8.080000000000000071e+00
6.280000000000000027e-01 -4.889999999999999902e-01 1.500000000000000000e+00
6.320000000000000062e-01 6.039999999999999813e-01 3.356000000000000227e+01
6.420000000000000151e-01 1.370000000000000107e-01 8.689999999999999503e+00
6.450000000000000178e-01 3.210000000000000075e-01 8.689999999999999503e+00
6.460000000000000187e-01 2.999999999999999889e-02 8.050000000000000711e+00
6.480000000000000204e-01 -8.500000000000000611e-02 8.109999999999999432e+00
6.490000000000000213e-01 -3.350000000000000200e-01 7.990000000000000213e+00
6.490000000000000213e-01 8.999999999999999667e-02 8.689999999999999503e+00
6.570000000000000284e-01 -4.100000000000000172e-02 8.109999999999999432e+00
6.580000000000000293e-01 -1.809999999999999942e-01 7.879999999999999893e+00
6.590000000000000302e-01 5.000000000000000104e-03 8.140000000000000568e+00
6.610000000000000320e-01 9.299999999999999933e-02 1.174000000000000021e+01
6.660000000000000364e-01 -3.500000000000000333e-02 7.990000000000000213e+00
6.680000000000000382e-01 3.210000000000000075e-01 8.699999999999999289e+00
6.690000000000000391e-01 1.419999999999999873e-01 8.699999999999999289e+00
6.710000000000000409e-01 4.000000000000000083e-02 8.589999999999999858e+00
6.720000000000000417e-01 -8.999999999999999667e-02 7.709999999999999964e+00
6.730000000000000426e-01 -1.829999999999999960e-01 7.759999999999999787e+00
6.750000000000000444e-01 3.280000000000000138e-01 8.699999999999999289e+00
6.760000000000000453e-01 -1.650000000000000078e-01 7.679999999999999716e+00
6.770000000000000462e-01 -8.000000000000000167e-03 8.099999999999999645e+00
6.770000000000000462e-01 -1.680000000000000104e-01 7.700000000000000178e+00
6.770000000000000462e-01 -2.699999999999999969e-02 8.169999999999999929e+00
6.860000000000000542e-01 -2.929999999999999827e-01 9.660000000000000142e+00
6.860000000000000542e-01 -1.260000000000000009e-01 7.570000000000000284e+00
6.889999999999999458e-01 -4.219999999999999862e-01 9.460000000000000853e+00
6.939999999999999503e-01 -2.169999999999999984e-01 7.959999999999999964e+00
6.939999999999999503e-01 -3.439999999999999725e-01 8.710000000000000853e+00
6.949999999999999512e-01 -3.099999999999999978e-02 8.599999999999999645e+00
6.949999999999999512e-01 3.200000000000000067e-01 8.720000000000000639e+00
7.009999999999999565e-01 -4.430000000000000049e-01 9.789999999999999147e+00
7.019999999999999574e-01 3.709999999999999964e-01 7.959999999999999964e+00
7.039999999999999591e-01 3.559999999999999831e-01 8.720000000000000639e+00
7.069999999999999618e-01 3.770000000000000018e-01 7.959999999999999964e+00
7.109999999999999654e-01 3.130000000000000004e-01 8.720000000000000639e+00
7.179999999999999716e-01 3.800000000000000044e-01 8.730000000000000426e+00
7.199999999999999734e-01 -9.900000000000000466e-02 8.650000000000000355e+00
7.209999999999999742e-01 3.699999999999999817e-02 8.730000000000000426e+00
7.249999999999999778e-01 -8.300000000000000433e-02 8.179999999999999716e+00
7.249999999999999778e-01 -2.949999999999999845e-01 8.730000000000000426e+00
7.249999999999999778e-01 -7.699999999999999900e-02 8.179999999999999716e+00
7.289999999999999813e-01 -4.289999999999999925e-01 9.609999999999999432e+00
7.289999999999999813e-01 -2.600000000000000089e-01 8.730000000000000426e+00
7.289999999999999813e-01 -3.459999999999999742e-01 8.730000000000000426e+00
7.289999999999999813e-01 9.700000000000000289e-02 8.730000000000000426e+00
7.309999999999999831e-01 -2.439999999999999947e-01 8.740000000000000213e+00
7.319999999999999840e-01 1.580000000000000016e-01 8.740000000000000213e+00
7.339999999999999858e-01 -1.489999999999999936e-01 8.730000000000000426e+00
7.359999999999999876e-01 -9.500000000000000111e-02 7.980000000000000426e+00
7.449999999999999956e-01 3.250000000000000111e-01 8.740000000000000213e+00
7.489999999999999991e-01 2.600000000000000089e-01 8.750000000000000000e+00
7.520000000000000018e-01 -3.300000000000000155e-01 8.750000000000000000e+00
7.530000000000000027e-01 1.370000000000000107e-01 8.750000000000000000e+00
7.550000000000000044e-01 -7.299999999999999545e-02 8.890000000000000568e+00
