  0.00 -18.06  2419.19   5.15 16.13  -5899.36      0
  0.00  18.06  2419.19   3.89 12.30  -5900.64      0
  0.00  18.06  2419.19   1.63 12.30  -5900.64      0
  0.00  -8.88  2429.12  24.73 11.48  -5799.68      0
  0.00  -8.88  2429.12  24.37 11.46  -5799.68      0
  0.00   8.88  2429.12 -25.00 12.11  -5800.32      0
  0.00   8.88  2429.12 -25.00 12.10  -5800.32      0
  0.00   0.00  2500.00 141.74 13.59  -5700.00      0
  0.00   0.00  2500.00 141.97 13.56  -5700.00      0
  0.00 -17.35  2514.46 -16.75 13.18  -5799.36      0
  0.00 -17.35  2514.46 -13.80 13.16  -5799.36      0
  0.00  17.35  2514.46  19.13 11.29  -5800.64      0
  0.00  -8.53  2527.97   4.95 12.35  -5699.68      0
  0.00   8.53  2527.97 -25.00 11.61  -5700.32      0
  0.00   0.00  2600.00  90.82 14.00  -5600.00      0
  0.00 -16.70  2610.08 -25.00 12.15  -5699.36      0
  0.00 -16.70  2610.08 -25.00 12.14  -5699.36      0
  0.00  16.70  2610.08  36.97 10.83  -5700.64      0
  0.00  -8.21  2626.90  -9.39 13.06  -5599.68      0
  0.00   8.21  2626.90 -25.00 11.71  -5600.32      0
  0.00   0.00  2700.00  29.30 14.56  -5500.00      0
  0.00 -16.09  2706.01 -25.00 13.19  -5599.36      0
  0.00 -16.09  2706.01 -25.00 13.13  -5599.36      0
  0.00  16.09  2706.01  45.86 10.51  -5600.64      0
  0.00  -7.91  2725.92  -9.15 13.21  -5499.68      0
  0.00   7.91  2725.92  -0.57 12.75  -5500.32      0
  0.00   0.00  2800.00 -25.00 15.06  -5400.00      0
  0.00 -15.52  2802.23 -12.60 14.66  -5499.36      0
  0.00 -15.52  2802.23 -25.00 14.41  -5499.36      0
  0.00  15.52  2802.23  38.29  9.99  -5500.64      0
  0.00  -7.63  2825.00   7.10 13.23  -5399.68      0
  0.00   7.63  2825.00  38.17 14.01  -5400.32      0
  0.00 -15.00  2898.71  29.59 14.70  -5399.36      0
  0.00 -15.00  2898.71   9.52 14.16  -5399.36      0
  0.00  15.00  2898.71  15.26  9.35  -5400.64      0
  0.00   0.00  2900.00 -25.00 15.20  -5300.00      0
  0.00  -7.37  2924.15  29.13 13.05  -5299.68      0
  0.00   7.37  2924.15  67.16 14.32  -5300.32      0
  0.00 -14.50  2995.41  60.54 13.38  -5299.36      0
  0.00 -14.50  2995.41  42.80 12.71  -5299.36      0
  0.00  14.50  2995.41 -12.56  9.26  -5300.64      0
  0.00   0.00  3000.00 -25.00 15.06  -5200.00      0
  0.00  -7.13  3023.35  39.10 12.56  -5199.68      0
  0.00   7.13  3023.35  74.27 13.65  -5200.32      0
  0.00 -14.04  3092.33  59.26 12.75  -5199.36      0
  0.00  14.04  3092.33 -25.00  9.42  -5200.64      0
  0.00   0.00  3100.00 -25.00 15.03  -5100.00      0
  0.00  -6.90  3122.60  22.03 12.12  -5099.68      0
  0.00   6.90  3122.60  58.98 13.01  -5100.32      0
  0.00 -13.60  3189.44  60.79 15.29  -5099.36      0
  0.00  13.60  3189.44 -25.00  9.47  -5100.64      0
  0.00   0.00  3200.00 -25.00 15.20  -5000.00      0
  0.00  -6.68  3221.90 -19.18 12.15  -4999.68      0
  0.00   6.68  3221.90  31.28 13.38  -5000.32      0
  0.00 -13.19  3286.72  57.07 17.59  -4999.36      0
  0.00  13.19  3286.72 -20.91  9.77  -5000.64      0
  0.00   0.00  3300.00 -25.00 15.36  -4900.00      0
  0.00  -6.48  3321.24 -25.00 12.34  -4899.68      0
  0.00   6.48  3321.24   4.48 14.37  -4900.32      0
  0.00 -12.80  3384.15  55.50 17.79  -4899.36      0
  0.00  12.80  3384.15  -4.17 10.53  -4900.64      0
  0.00   0.00  3400.00   1.39 15.57  -4800.00      0
  0.00  -6.29  3420.62 -25.00 12.27  -4799.68      0
  0.00   6.29  3420.62 -11.01 15.19  -4800.32      0
  0.00 -12.44  3481.74  55.11 16.25  -4799.36      0
  0.00  12.44  3481.74   8.92 10.62  -4800.64      0
  0.00   0.00  3500.00   6.06 15.84  -4700.00      0
  0.00  -6.12  3520.03 -25.00 11.88  -4699.68      0
  0.00   6.12  3520.03 -14.05 15.54  -4700.32      0
  0.00 -12.09  3579.46  52.20 14.49  -4699.36      0
  0.00  12.09  3579.46  15.14 10.05  -4700.64      0
  0.00   0.00  3600.00 -25.00 15.77  -4600.00      0
  0.00  -5.95  3619.48  -3.15 11.59  -4599.68      0
  0.00   5.95  3619.48  -8.51 15.52  -4600.32      0
  0.00 -11.77  3677.30  47.67 12.95  -4599.36      0
  0.00  11.77  3677.30  14.59 10.26  -4600.64      0
  0.00   0.00  3700.00 -25.00 15.25  -4500.00      0
  0.00  -5.79  3718.95  59.25 11.58  -4499.68      0
  0.00   5.79  3718.95  -1.13 15.32  -4500.32      0
  0.00 -11.46  3775.25  43.02 11.68  -4499.36      0
  0.00  11.46  3775.25   8.59 11.84  -4500.64      0
  0.00   0.00  3800.00 -25.00 14.86  -4400.00      0
  0.00  -5.64  3818.46  88.89 11.58  -4399.68      0
  0.00   5.64  3818.46   7.62 15.26  -4400.32      0
  0.00 -11.16  3873.31  37.85 11.56  -4399.36      0
  0.00  11.16  3873.31  -0.62 13.17  -4400.64      0
  0.00   0.00  3900.00 -25.00 15.19  -4300.00      0
  0.00  -5.49  3917.99  70.59 11.69  -4299.68      0
  0.00   5.49  3917.99  19.27 15.51  -4300.32      0
  0.00 -10.89  3971.46  31.79 13.28  -4299.36      0
  0.00  10.89  3971.46 -11.77 13.52  -4300.64      0
  0.00   0.00  4000.00 -25.00 16.03  -4200.00      0
  0.00  -5.36  4017.54  19.30 12.00  -4199.68      0
  0.00   5.36  4017.54  36.30 15.99  -4200.32      0
  0.00 -10.62  4069.71  24.13 15.45  -4199.36      0
  0.00  10.62  4069.71 -24.51 13.59  -4200.64      0
  0.00   0.00  4100.00 -25.00 16.77  -4100.00      0
  0.00  -5.23  4117.11 -25.00 11.70  -4099.68      0
  0.00   5.23  4117.11  50.99 16.39  -4100.32      0
  0.00 -10.37  4168.03  13.82 16.06  -4099.36      0
  0.00  10.37  4168.03 -25.00 14.32  -4100.64      0
  0.00   0.00  4200.00 -25.00 17.04  -4000.00      0
  0.00  -5.10  4216.71 -25.00 10.94  -3999.68      0
  0.00   5.10  4216.71  50.75 16.58  -4000.32      0
  0.00 -10.12  4266.44   2.29 14.44  -3999.36      0
  0.00  10.12  4266.44 -25.00 15.65  -4000.64      0
  0.00   0.00  4300.00 -25.00 16.67  -3900.00      0
  0.00  -4.98  4316.32 -25.00 11.27  -3899.68      0
  0.00   4.98  4316.32  23.50 16.55  -3900.32      0
  0.00  -9.89  4364.92  -5.24 12.21  -3899.36      0
  0.00   9.89  4364.92 -25.00 16.92  -3900.64      0
  0.00   0.00  4400.00  41.70 16.16  -3800.00      0
  0.00  -4.87  4415.95   1.48 12.68  -3799.68      0
  0.00   4.87  4415.95 -25.00 16.36  -3800.32      0
  0.00  -9.67  4463.46  -2.49 12.19  -3799.36      0
  0.00   9.67  4463.46 -25.00 17.74  -3800.64      0
  0.00   0.00  4500.00  95.69 16.44  -3700.00      0
  0.00  -4.76  4515.60  14.62 12.91  -3699.68      0
  0.00   4.76  4515.60 -25.00 16.06  -3700.32      0
  0.00  -9.46  4562.07  12.76 14.03  -3699.36      0
  0.00   9.46  4562.07 -25.00 18.03  -3700.64      0
  0.00   0.00  4600.00 136.47 17.58  -3600.00      0
  0.00  -4.66  4615.26 -10.09 11.21  -3599.68      0
  0.00   4.66  4615.26 -25.00 16.05  -3600.32      0
  0.00  -9.26  4660.74  35.23 15.09  -3599.36      0
  0.00   9.26  4660.74 -25.00 17.58  -3600.64      0
  0.00   0.00  4700.00 172.21 18.63  -3500.00      0
  0.00  -4.56  4714.94 -25.00  9.48  -3499.68      0
  0.00   4.56  4714.94 -25.00 16.40  -3500.32      0
  0.00  -9.07  4759.46  54.51 14.43  -3499.36      0
  0.00   9.07  4759.46 -25.00 16.32  -3500.64      0
  0.00   0.00  4800.00 203.32 19.07  -3400.00      0
  0.00  -4.47  4814.63 -25.00 10.04  -3399.68      0
  0.00   4.47  4814.63 -25.00 16.63  -3400.32      0
  0.00  -8.88  4858.24  60.08 13.10  -3399.36      0
  0.00   8.88  4858.24 -25.00 15.09  -3400.64      0
  0.00   0.00  4900.00 224.20 19.14  -3300.00      0
  0.00  -4.38  4914.33 -25.00 11.41  -3299.68      0
  0.00   4.38  4914.33  14.93 16.56  -3300.32      0
